Name,Country,Region,Winery,Rating,Price,Year,is_red_wine,is_white_wine,is_rose_wine
Rioja Gran Reserva Magister Bibendi 2007,Spain,Rioja,Navarrsotillo,4.1,18.15,2007,1,0,0
Grand Classique Red Blend 2016,South Africa,Paarl,Glen Carlou,3.8,16.9,2016,1,0,0
Cabernet Sauvignon - Merlot 2016,South Africa,Stellenbosch,Neethlingshof Estate,3.8,9.26,2016,1,0,0
Berger Baron Bordeaux 2018,France,Bordeaux,Baron Philippe de Rothschild,3.2,8.72,2018,1,0,0
Châteauneuf-du-Pape Rouge 2015,France,Châteauneuf-du-Pape,Les Halos de Jupiter,4.1,36.56,2015,1,0,0
Gran Reserva 2012,Spain,Valdepeñas,Señorío de Grevol,3.2,8.75,2012,1,0,0
La Chapelle de Bages Pauillac 2013,France,Pauillac,Château Haut-Bages Libéral,4.0,27.55,2013,1,0,0
La Brulade Bandol 2015,France,Bandol,Domaine de la Bégude,4.1,52.9,2015,1,0,0
Médoc 2015,France,Médoc,Château Lousteauneuf,3.4,19.8,2015,1,0,0
Syrah Gimblett Gravels Vineyard 2017,New Zealand,Gimblett Gravels,Craggy Range,4.1,34.73,2017,1,0,0
Lohsa Morellino di Scansano 2018,Italy,Morellino di Scansano,Poliziano,3.6,13.0,2018,1,0,0
Garnacha - Monastrell 2017,Spain,Valencia,Los Frailes,3.7,7.55,2017,1,0,0
Primo Sangiovese - Merlot 2018,Italy,Daunia,Farnese,3.5,4.28,2018,1,0,0
Red 2013,Australia,South Australia,Simply Sunshine,3.6,8.7,2013,1,0,0
Mervisano Barbera d'Alba 2013,Italy,Barbera d'Alba,Orlando Abrigo,3.9,20.75,2013,1,0,0
Mathilde Saint-Emilion Grand Cru 2015,France,Saint-Émilion Grand Cru,Château La Fleur Morange,3.8,26.95,2015,1,0,0
Magill Estate Shiraz 1999,Australia,Barossa,Penfolds,4.3,109.39,1999,1,0,0
Fetească Neagră 2018,Romania,Transylvania,Liliac,3.8,15.0,2018,1,0,0
Urschrei 2014,Germany,Rheinhessen,Lorenz,3.3,7.7,2014,1,0,0
Reserve Merlot 2016,South Africa,Walker Bay,Creation,4.0,36.0,2016,1,0,0
Schlatter Maltesergarten Spätburgunder 2016,Germany,Baden,Martin Waßmer,4.1,20.53,2016,1,0,0
Garnacha 2018,Spain,Cariñena,Aldeya,3.7,7.36,2018,1,0,0
La Roque 2017,France,Cahors,Mas del Périé - Fabien Jouves,3.7,14.9,2017,1,0,0
Barda Pinot Noir 2019,Argentina,Patagonia,Chacra,3.7,21.35,2019,1,0,0
Clos Badon Thunevin Saint-Émilion Grand Cru 2016,France,Saint-Émilion Grand Cru,Thunevin,4.1,42.89,2016,1,0,0
Listrac-Médoc 2017,France,Listrac-Médoc,Château Fonréaud,3.8,25.02,2017,1,0,0
Saint-Julien (Grand Cru Classé) 2007,France,Saint-Julien,Château Ducru-Beaucaillou,4.4,165.0,2007,1,0,0
Crozes-Hermitage Domaine de Thalabert 2013,France,Crozes-Hermitage,Paul Jaboulet Aîné,4.0,35.95,2013,1,0,0
Contador de Estórias 2017,Portugal,Península de Setúbal,Manz,3.7,10.9,2017,1,0,0
Gaia Red Blend 2018,Argentina,Tupungato,Domaine Bousquet,3.9,12.05,2018,1,0,0
Haut-Médoc (Grand Cru Classé) 2005,France,Haut-Médoc,Château Belgrave,4.1,54.95,2005,1,0,0
Bolgheri 2016,Italy,Bolgheri,Tenuta le Colonne,3.8,15.98,2016,1,0,0
Merlot de Purcari 2017,Moldova,South Eastern,Château Purcari,4.0,12.98,2017,1,0,0
Vendimia 2016,Spain,Ribera del Duero,Tresmano - Tr3smano,4.3,45.0,2016,1,0,0
Spätburgunder 'B' 2012,Germany,Pfalz,Friedrich Becker,3.6,19.45,2012,1,0,0
Cabernet Sauvignon 2016,United States,Napa Valley,Black Stallion,4.2,31.57,2016,1,0,0
Margaux (Grand Cru Classé) 2015,France,Margaux,Château Prieuré-Lichine,4.2,53.0,2015,1,0,0
Côte-Rôtie Brune & Blonde de Guigal 2016,France,Côte-Rôtie,E. Guigal,4.2,38.89,2016,1,0,0
Tinta Barocca 2016,South Africa,Swartland,Allesverloren,3.7,14.29,2016,1,0,0
Elos Cabernet Sauvignon - Malbec 2011,Brazil,Encruzilhada do Sul,Lidio Carraro,3.7,29.19,2011,1,0,0
El Héroe Garnacha Viñas Viejas 2016,Spain,Aragón,Baltasar Gracián,3.8,9.65,2016,1,0,0
Burdese 2010,Italy,Menfi,Planeta,3.9,20.96,2010,1,0,0
Pomerol 2012,France,Pomerol,Château Plince,4.1,33.9,2012,1,0,0
Private Bin Pinot Noir 2018,New Zealand,Marlborough,Villa Maria,3.5,15.59,2018,1,0,0
Frescaripa Bardolino Classico 2018,Italy,Bardolino Classico,Masi,3.5,9.21,2018,1,0,0
Narassa 2017,France,Côtes du Roussillon Villages,Domaine Lafage,4.0,12.46,2017,1,0,0
Ca' de' Rocchi Valpolicella Ripasso Superiore Monterè 2017,Italy,Valpolicella Ripasso,Tinazzi,4.2,15.95,2017,1,0,0
Cosimo Varvaglione Collezione Privata Primitivo di Manduria 2015,Italy,Primitivo di Manduria,Varvaglione,4.5,21.9,2015,1,0,0
Signature Cabernet Sauvignon 2018,South Africa,Stellenbosch,Spier,3.3,6.5,2018,1,0,0
Bolgheri Superiore Sondraia 2016,Italy,Bolgheri Superiore,Poggio Al Tesoro,4.4,41.92,2016,1,0,0
Beef & Liberty Shiraz 2017,Australia,Limestone Coast,The Beefsteak Club,3.5,9.9,2017,1,0,0
Portillo Malbec 2016,Argentina,Tunuyán,Salentein,3.4,7.99,2016,1,0,0
Opus One 2010,United States,Napa Valley,Opus One,4.6,472.77,2010,1,0,0
Monastrell By El Sequé 2016,Spain,Alicante,El Sequé,3.8,24.5,2016,1,0,0
56 Hundred Cabernet Sauvignon 2018,South Africa,Coastal Region,Nederburg,3.7,6.31,2018,1,0,0
Tempranillo 2014,Spain,Rioja,Rolland & Galarreta 'R&G',3.8,14.13,2014,1,0,0
Rioja Crianza Tempranillo - Garnacha 2016,Spain,Rioja,Castillo Clavijo,3.8,8.21,2016,1,0,0
Saint-Estèphe 2015,France,Saint-Estèphe,Château Haut-Beauséjour,4.0,24.9,2015,1,0,0
Amarone della Valpolicella Classico 2015,Italy,Amarone della Valpolicella Classico,Tommasi,4.3,35.9,2015,1,0,0
Grand Marrenon Rouge 2017,France,Luberon,Marrenon,3.9,10.95,2017,1,0,0
Seleção do Ano Tinto 2018,Portugal,Alentejano,Monte da Ravasqueira,3.9,8.41,2018,1,0,0
Chianti Classico 2016,Italy,Chianti Classico,Castello di Monsanto,3.8,12.62,2016,1,0,0
Tortoniano Barolo 2014,Italy,Barolo,Michele Chiarlo,3.9,37.04,2014,1,0,0
Lagrein Südtirol 2017,Italy,Südtirol - Alto Adige,Muri-Gries,3.8,12.12,2017,1,0,0
Haut Roc Blanquant Saint-Émilion Grand Cru 2015,France,Saint-Émilion Grand Cru,Château Belair-Monange,3.8,41.43,2015,1,0,0
Roncomoro Merlot 2016,Italy,Friuli Grave,Pradio,3.8,10.51,2016,1,0,0
Château Les Cruzelles Lalande-de-Pomerol 2010,France,Lalande-de-Pomerol,Denis Durantou,4.0,39.95,2010,1,0,0
Crianza 2015,Spain,Rioja,Bodegas Casa Primicia,3.7,10.51,2015,1,0,0
Terre Pourpre Visan 2017,France,Côtes-du-Rhône-Villages 'Visan',Domaine La Florane,4.0,15.5,2017,1,0,0
Gigondas Le Claux 2016,France,Gigondas,Château de Saint Cosme,4.1,85.9,2016,1,0,0
Shamàn Montepulciano d'Abruzzo Riserva 2013,Italy,Montepulciano d'Abruzzo,Rosarubra,4.4,39.5,2013,1,0,0
1838 2016,Germany,Pfalz,Bergdolt-Reif & Nett,3.3,7.6,2016,1,0,0
Montepulciano d'Abruzzo 2017,Italy,Montepulciano d'Abruzzo,Farnese,3.6,6.5,2017,1,0,0
Cabernet Sauvignon 2013,Austria,Burgenland,Kollwentz,4.1,58.0,2013,1,0,0
Vigin Nebbiolo d'Alba 2000,Italy,Nebbiolo d'Alba,Casetta,3.8,27.5,2000,1,0,0
Barolo 2015,Italy,Barolo,Brovia,4.0,48.4,2015,1,0,0
Améthyste 2016,France,Vins des Allobroges,Domaine des Ardoisieres,3.9,72.13,2016,1,0,0
Ad Hoc Primitivo di Manduria 2018,Italy,Primitivo di Manduria,Tenuta Giustini,4.3,14.5,2018,1,0,0
Syrah Toscana Collezione Privata 2015,Italy,Toscana,Isole e Olena,4.3,41.61,2015,1,0,0
Reserva Alentejano Tinto 2015,Portugal,Alentejano,Monte Cascas,3.9,15.5,2015,1,0,0
Summo Laco Rosso 2016,Italy,Vigneti delle Dolomiti,Madonna delle Vittorie,3.7,17.54,2016,1,0,0
Merlot 2017,South Africa,Paarl,Niel Joubert,3.5,5.74,2017,1,0,0
Imprint of Mark Shannon Primitivo Appassito 2017,Italy,Puglia,A Mano,3.6,10.9,2017,1,0,0
Passo Lungo Primitivo Tardivo 2018,Italy,Puglia,San Donaci,3.9,7.9,2018,1,0,0
I Mori Gaglioppo - Cabernet 2016,Italy,Calabria,Ippolito 1845,3.6,12.0,2016,1,0,0
Turtur 2017,Germany,Pfalz,Schneider,3.9,13.84,2017,1,0,0
Lagrein (Selezione) 2019,Italy,Südtirol - Alto Adige,Elena Walch,3.7,13.85,2019,1,0,0
Spätburgunder S 2017,Germany,Ahr,Meyer - Näkel,4.0,29.9,2017,1,0,0
57 Gran Reserva 2012,Spain,Rioja,Campillo,4.1,38.79,2012,1,0,0
Lignum Penedès 2010,Spain,Penedès,Albet i Noya,3.6,9.21,2010,1,0,0
The King's Wrath Pinot Noir 2016,New Zealand,Marlborough,The Kings Series,3.8,47.4,2016,1,0,0
Merlot - Shiraz 2018,South Africa,Citrusdal Mountain,Cederberg,3.9,13.15,2018,1,0,0
Reserva Rioja Tempranillo 2012,Spain,Rioja,Baigorri,3.8,20.36,2012,1,0,0
Millenium Reserva 2004,Spain,Ribera del Duero,Tinto Pesquera,4.0,160.84,2004,1,0,0
Zweigelt Föllikberg 2016,Austria,Burgenland,Kollwentz,3.7,20.43,2016,1,0,0
Modello delle Venezie Rosso 2018,Italy,delle Venezie,Masi,3.4,6.2,2018,1,0,0
Tributo 2017,Portugal,Almeirim,Rui Reguinga,4.1,23.95,2017,1,0,0
Le Clarence de Haut Brion Pessac-Léognan (Château Bahans Haut-Brion) 2005,France,Pessac-Léognan,Château Haut-Brion,4.3,119.95,2005,1,0,0
El Puntido Gran Reserva 2006,Spain,Rioja,Viñedos de Páganos,4.3,39.95,2006,1,0,0
Sassicaia 2009,Italy,Bolgheri Sassicaia,Tenuta San Guido,4.7,329.0,2009,1,0,0
Reserva Carmenère 2017,Chile,Colchagua Valley,Caliterra,3.6,6.53,2017,1,0,0
Teroldego Rotaliano Superiore Riserva 2012,Italy,Teroldego Rotaliano,Lidl,3.3,13.6,2012,1,0,0
Ventoux 2018,France,Ventoux,Delas,3.7,7.22,2018,1,0,0
Saint-Joseph 2016,France,Saint-Joseph,E. Guigal,3.8,23.9,2016,1,0,0
Killerman's Run Shiraz 2014,Australia,Clare Valley,Kilikanoon,3.8,20.75,2014,1,0,0
Le Loup dans la Bergerie 2018,France,Saint-Guilhem-le-Desert,Domaine de l'Hortus,3.7,6.75,2018,1,0,0
Grande Réserve 2014,Argentina,Uco Valley,DiamAndes,4.2,29.95,2014,1,0,0
Esteva Douro 2018,Portugal,Douro,Casa Ferreirinha,3.8,8.49,2018,1,0,0
Hereford Malbec 2019,Argentina,Mendoza,Bodegas la Rosa,3.2,5.46,2019,1,0,0
Héritage 2017,France,Bordeaux,Mouton Cadet,3.6,14.73,2017,1,0,0
Sito dell'Ulmo Merlot 2012,Italy,Menfi,Planeta,3.8,27.3,2012,1,0,0
Gigondas 2015,France,Gigondas,Domaine des Bosquets,4.0,20.95,2015,1,0,0
Altitud Malbec 2016,Argentina,Tupungato,Andeluna,3.8,13.26,2016,1,0,0
Haut-Médoc (Grand Cru Classé) 2005,France,Haut-Médoc,Château La Tour Carnet,4.1,49.95,2005,1,0,0
Valpolicella Superiore 2017,Italy,Valpolicella,Allegrini,3.6,12.4,2017,1,0,0
Riserva Ducale Chianti Classico 2015,Italy,Chianti Classico,Ruffino,3.9,19.31,2015,1,0,0
Cabernet Sauvignon 2017,Argentina,Mendoza,Pascual Toso,3.5,10.01,2017,1,0,0
Reserva Tinto 2011,Portugal,Alentejano,Cortes de Cima,4.2,52.0,2011,1,0,0
Ángeles de Amaren Tempranillo - Graciano 2013,Spain,Rioja,Bodegas Amaren,4.1,18.9,2013,1,0,0
Paso a Paso Tempranillo 2017,Spain,Castilla,Volver,3.6,13.01,2017,1,0,0
Pessac-Léognan 2010,France,Pessac-Léognan,Château Haut-Bergey,4.1,31.95,2010,1,0,0
Le Origini Amarone della Valpolicella Classico Riserva 2013,Italy,Amarone della Valpolicella Classico,Bolla,4.1,49.95,2013,1,0,0
Reserva 2016,Spain,Rioja,Muga,4.1,17.3,2016,1,0,0
Gran Vos Reserva Somontano 2011,Spain,Somontano,Viñas del Vero,3.9,17.99,2011,1,0,0
Toscana 2013,Italy,Toscana,Masseto,4.7,965.15,2013,1,0,0
Cannonau di Sardegna 2018,Italy,Cannonau di Sardegna,Sella & Mosca,3.4,6.2,2018,1,0,0
Nero d'Avola 2018,Italy,Terre Siciliane,Zabu,3.7,4.9,2018,1,0,0
Fausto Merlot 2015,Brazil,Serra Gaúcha,Pizzato,3.5,11.45,2015,1,0,0
Cinco Elementos 2018,Spain,Ribera del Duero,La Cepa Alta,3.8,9.65,2018,1,0,0
Clos de Los Siete (by Michel Rolland) 2016,Argentina,Mendoza,Clos de los Siete,3.9,16.27,2016,1,0,0
Haut-Médoc 2016,France,Haut-Médoc,Château Sénéjac,3.9,17.95,2016,1,0,0
Malbec 2018,Argentina,Lujan de Cuyo,Sottano,3.7,9.7,2018,1,0,0
Malbec 2018,Argentina,Mendoza,Tinto Negro (TintoNegro),3.5,9.99,2018,1,0,0
Ventoux 2017,France,Ventoux,Martinelle,3.9,11.9,2017,1,0,0
Coteaux Du Languedoc La Clape L'Hospitalitas 2017,France,La Clape,Gérard Bertrand,4.4,65.17,2017,1,0,0
Vieilles Vignes Chinon 2011,France,Chinon,Domaine Gouron,3.6,16.7,2011,1,0,0
Reserva 2014,Spain,Rioja,Bodegas Castillo de Sajazarra,3.7,21.9,2014,1,0,0
Vitus Spätburgunder 2015,Germany,Baden,Heger,3.8,15.94,2015,1,0,0
Viña Alameda 2014,Spain,La Mancha,El Vínculo,3.6,12.48,2014,1,0,0
Vosne-Romanée 2016,France,Vosne-Romanée,Joseph Drouhin,4.3,66.2,2016,1,0,0
Grenache - Shiraz - Mourvedre Postmaster 2016,Australia,McLaren Vale,Fox Creek,3.7,17.9,2016,1,0,0
Burgum Novum Pinot Nero Riserva 2016,Italy,Südtirol - Alto Adige,Castelfeder,4.0,29.9,2016,1,0,0
Selección 2016,Spain,Méntrida,Arrayán,3.7,9.9,2016,1,0,0
Pauillac (Grand Cru Classé) 2017,France,Pauillac,Château Pedesclaux,3.8,47.77,2017,1,0,0
SMV (Shiraz - Mourvedre - Viognier) 2014,South Africa,Cape Agulhas,Lomond,4.0,12.9,2014,1,0,0
Sainte Épine Saint Joseph Rouge 2016,France,Saint-Joseph,Domaine Michelas St Jemms,3.9,19.9,2016,1,0,0
Batasarro Lamezia Riserva 2013,Italy,Calabria,Statti,4.0,23.79,2013,1,0,0
Reserva Varietales 2014,Spain,Uclés,Finca La Estacada,3.6,13.15,2014,1,0,0
Tinto 2017,Spain,Binissalem-Mallorca,Tianna Negre,4.3,36.99,2017,1,0,0
Barolo Bussia Colonnello 2015,Italy,Barolo,Aldo Conterno,4.3,129.01,2015,1,0,0
Goldberg 2018,Austria,Burgenland,Werner Achs,4.1,10.65,2018,1,0,0
Heideboden Zweigelt 2018,Austria,Neusiedlersee,Pittnauer,3.7,8.8,2018,1,0,0
La Luna 2018,France,Côte Vermeille,Bruno Duchêne,3.8,20.67,2018,1,0,0
Savigny-lès-Beaune Clos Des Godeaux 2017,France,Savigny-lès-Beaune,Joseph Drouhin,3.9,35.9,2017,1,0,0
Merlot 2016,Italy,Südtirol - Alto Adige,Alois Lageder,3.6,11.9,2016,1,0,0
Nero d'Avola 2018,Italy,Terre Siciliane,Corte dei Mori,3.9,6.75,2018,1,0,0
Les Crus Terrasses du Larzac 2017,France,Terrasses du Larzac,Calmel & Joseph,3.8,12.62,2017,1,0,0
Gaudium 2015,Spain,Rioja,Marqués de Cáceres,4.5,48.95,2015,1,0,0
Spätburgunder 2018,Germany,Rheinhessen,Bianka and Daniel Schmitt,3.9,13.9,2018,1,0,0
Terre dei Vestini Montepulciano d'Abruzzo 2015,Italy,Montepulciano d'Abruzzo,Col del Mondo,3.8,11.4,2015,1,0,0
Matura Trocken 2016,Germany,Pfalz,Studier,3.6,8.68,2016,1,0,0
Cuatro Tierras 2017,Spain,Navarra,Bodegas Piedemonte,3.8,8.31,2017,1,0,0
Pinotage 2016,South Africa,Stellenbosch,Neil Ellis,3.9,26.99,2016,1,0,0
Lagrein Riserva Furggl 2016,Italy,Trentino-Alto Adige,Peter Zemmer,3.9,19.4,2016,1,0,0
Pla de la Creu Negre 2016,Spain,Catalunya,Rosell Mir,3.4,5.95,2016,1,0,0
Ardoise Pinot Noix 2011,Germany,Mosel,Pinot Noix,4.2,89.95,2011,1,0,0
Cremosina Barbera d'Asti Superiore 2016,Italy,Barbera d'Asti,Bersano,3.8,19.47,2016,1,0,0
Saint-Émilion Grand Cru 2016,France,Saint-Émilion Grand Cru,Château Martinet,4.0,17.9,2016,1,0,0
Pom N Roll Pomerol 2016,France,Pomerol,Château Gombaude-Guillot,3.7,57.89,2016,1,0,0
Médoc 2016,France,Médoc,Château d'Escurac,3.7,16.5,2016,1,0,0
Bordeaux Supérieur 2005,France,Bordeaux Supérieur,Château de Reignac,3.9,37.95,2005,1,0,0
Zweigelt Domaene Gobelsburg 2018,Austria,Niederösterreich,Schloss Gobelsburg,3.7,8.29,2018,1,0,0
Ruby Blend 2015,South Africa,Western Cape,Peter Falke,4.0,17.9,2015,1,0,0
Mencía Crianza 2011,Spain,Bierzo,Armas de Guerra,3.6,9.95,2011,1,0,0
La Basseta 2014,Spain,Priorat,Bodegas Mas Alta,4.2,57.51,2014,1,0,0
Juegabolos 2016,Spain,Ribera del Duero,Valderiz,4.2,36.74,2016,1,0,0
Merlot delle Venezie 2018,Italy,delle Venezie,Bolla,3.6,5.99,2018,1,0,0
Franc de Pied Saumur-Champigny 2015,France,Saumur-Champigny,Domaine des Roches Neuves,4.0,39.9,2015,1,0,0
Bernardeschi Governo 2016,Italy,Toscana,Terrescure,4.0,9.9,2016,1,0,0
Naoussa Alta 2016,Greece,Naoussa,Thymiopoulos,4.1,13.5,2016,1,0,0
Home Ranch Zinfandel 2012,United States,Alexander Valley,Seghesio,4.2,75.98,2012,1,0,0
Ribet Red Cabernet Sauvignon - Merlot 2018,France,Pays d'Oc,Arrogant Frog,3.6,5.81,2018,1,0,0
Oreno Toscana 2016,Italy,Toscana,Tenuta Sette Ponti,4.3,63.05,2016,1,0,0
Shiraz - Cabernet 2018,Australia,South Eastern Australia,Rawson's Retreat,3.5,7.31,2018,1,0,0
Paiara Puglia Rosso 2016,Italy,Puglia,Tormaresca,3.8,6.54,2016,1,0,0
Barolo 2011,Italy,Barolo,Domenico Clerico,4.1,33.85,2011,1,0,0
Vi de Vila Gratallops 2014,Spain,Priorat,Álvaro Palacios,4.2,42.89,2014,1,0,0
Châteauneuf-du-Pape 2015,France,Châteauneuf-du-Pape,Château Mont-Redon,4.2,35.9,2015,1,0,0
Carmenère 2017,Chile,Colchagua Valley,Primus,3.9,14.5,2017,1,0,0
Saint-Julien (Grand Cru Classé) 2014,France,Saint-Julien,Château Branaire-Ducru,4.0,68.81,2014,1,0,0
Coudoulet de Beaucastel Côtes-du-Rhône 2017,France,Côtes-du-Rhône,Château de Beaucastel,4.0,19.4,2017,1,0,0
Villa Antinori Chianti Classico Riserva 2016,Italy,Chianti Classico,Antinori,4.1,32.95,2016,1,0,0
Sassicaia 2010,Italy,Bolgheri Sassicaia,Tenuta San Guido,4.6,299.0,2010,1,0,0
Vendimia Seleccionada 2016,Spain,Navarra,Pago de Cirsus,3.8,7.99,2016,1,0,0
Passo del Cardinale Primitivo di Manduria 2018,Italy,Primitivo di Manduria,Paololeo,4.1,10.5,2018,1,0,0
Garnacha Tinta 2016,Spain,Valdejalón,Botijo Rojo,3.6,9.9,2016,1,0,0
Insigne Merlot 2017,Chile,Central Valley,Carmen,3.6,8.49,2017,1,0,0
Oso Castello d'Albola 2016,Italy,Toscana,Albola,3.6,8.9,2016,1,0,0
Gala 4 Red Blend 2015,Argentina,Lujan de Cuyo,Luigi Bosca,4.2,27.24,2015,1,0,0
Koonunga Hill Shiraz - Cabernet 2017,Australia,South Australia,Penfolds,3.7,10.95,2017,1,0,0
Primitivo 2017,Italy,Puglia,A Mano,3.4,7.89,2017,1,0,0
Pauillac (Premier Grand Cru Classé) 2005,France,Pauillac,Château Lafite Rothschild,4.6,1049.95,2005,1,0,0
Margaux 2015,France,Margaux,Château Siran,4.0,54.14,2015,1,0,0
Cabernet Sauvignon (Select Terroir Reserva) 2018,Chile,Maipo Valley,Santa Ema,3.5,7.66,2018,1,0,0
Ca' de' Rocchi Valpolicella 2016,Italy,Valpolicella,Tinazzi,4.2,14.95,2016,1,0,0
Le Sabbie dell’Etna Rosso 2017,Italy,Etna,Firriato,3.8,10.62,2017,1,0,0
Barolo Tre Pais 2015,Italy,Barolo,Broccardo,4.2,24.5,2015,1,0,0
Nero d'Avola 2016,Italy,Terre Siciliane,Capovero Bio,3.2,7.75,2016,1,0,0
Spätburgunder 'B' 2015,Germany,Pfalz,Friedrich Becker,3.7,16.5,2015,1,0,0
Mo Montepulciano d'Abruzzo Riserva 2015,Italy,Montepulciano d'Abruzzo,Cantina Tollo,3.8,9.9,2015,1,0,0
Reserva 2014,Spain,Navarra,Bodegas Piedemonte,3.5,10.5,2014,1,0,0
Shiraz - Cabernet Sauvignon - Cabernet Franc JSM 2016,Australia,McLaren Vale,Fox Creek,3.9,17.5,2016,1,0,0
Starlette Pinotage 2017,South Africa,Franschhoek,Allée Bleue,3.4,10.5,2017,1,0,0
Noras Cannonau di Sardegna 2017,Italy,Cannonau di Sardegna,Santadi,3.8,13.25,2017,1,0,0
Barbera d'Alba Superiore Funtanì 2016,Italy,Barbera d'Alba,Cordero di Montezemolo,4.2,43.95,2016,1,0,0
Saint-Joseph 'Les Côtes' 2015,France,Saint-Joseph,Alain Voge,3.9,29.0,2015,1,0,0
Barbaresco Riserva Pajé 2014,Italy,Barbaresco,Produttori del Barbaresco,4.2,45.72,2014,1,0,0
QVIS Negroamaro 2017,Italy,Salento,Tenuta Giustini,3.7,7.6,2017,1,0,0
Rosso di Montalcino 2016,Italy,Rosso di Montalcino,Canalicchio - Franco Pacenti,3.6,16.9,2016,1,0,0
Rosso di Montalcino 2017,Italy,Rosso di Montalcino,Altesino,3.9,15.95,2017,1,0,0
Cabernet Sauvignon 2018,South Africa,Cape Town,Cape Town Wine Co,2.5,7.5,2018,1,0,0
Dominio de Fontana Roble Tempranillo - Syrah 2018,Spain,Castilla,Bodegas Fontana,3.8,7.36,2018,1,0,0
Sancerre Rouge 2016,France,Sancerre,Gérard Millet,3.8,13.98,2016,1,0,0
Finca Dofí 1997,Spain,Priorat,Álvaro Palacios,4.3,66.79,1997,1,0,0
Lutzmannsburg Alte Reben Blaufränkisch 2015,Austria,Burgenland,Moric,4.2,72.14,2015,1,0,0
Vieilles Vignes Blaye Côtes de Bordeaux 2014,France,Blaye - Côtes de Bordeaux,Château La Frière,3.0,7.49,2014,1,0,0
Varvàra Bolgheri 2018,Italy,Bolgheri,Castello di Bolgheri,4.1,22.9,2018,1,0,0
Sorì Tildìn (Barbaresco) Langhe 2016,Italy,Langhe,Gaja,4.6,484.03,2016,1,0,0
Rosso di Montalcino 2017,Italy,Rosso di Montalcino,Tenute Silvio Nardi,3.7,15.95,2017,1,0,0
Les Antimagnes Côtes du Rhône Rouge 2017,France,Côtes-du-Rhône,Domaine des Escaravailles,3.6,11.5,2017,1,0,0
Caligiano 2018,Italy,Chianti,Badia di Morrona,3.6,6.49,2018,1,0,0
Tenuta Guado al Tasso Bolgheri Superiore 2017,Italy,Bolgheri Superiore,Antinori,4.7,125.0,2017,1,0,0
Gueule de Loup de Villeneuve 2018,France,Méditerranée,Château de Roquefort,3.6,11.9,2018,1,0,0
Suculé Barbera d'Alba 2016,Italy,Barbera d'Alba,Lo Zoccolaio,4.1,11.6,2016,1,0,0
Pommard 2016,France,Pommard,Bouchard Père & Fils,3.5,43.17,2016,1,0,0
Les Coteaux Shiraz 2014,South Africa,Wellington,Mont du Toit,3.8,11.5,2014,1,0,0
Puglia Primitivo 2017,Italy,Puglia,Lamadoro,3.4,5.25,2017,1,0,0
Unico Reserva Especial Edición 2006,Spain,Ribera del Duero,Vega Sicilia,4.7,568.4,2006,1,0,0
Lagrein 2018,Italy,Südtirol - Alto Adige,Castel Sallegg,3.8,13.79,2018,1,0,0
Currá Barbaresco 2013,Italy,Barbaresco,Sottimano,4.4,79.0,2013,1,0,0
Nerosanlorè 2011,Italy,Terre Siciliane,Gulfi,4.2,29.05,2011,1,0,0
Auxo Colli di Luni 2017,Italy,Colli di Luni,Lvnae,3.3,10.75,2017,1,0,0
Reserva Especial 2005,Spain,Somontano,Enate,3.8,98.42,2005,1,0,0
Mosaico Bolgheri 2017,Italy,Bolgheri,Casa di Terra,4.1,29.9,2017,1,0,0
Reserva Tempranillo 2011,Spain,Cigales,La Legua,3.6,17.76,2011,1,0,0
Givry 2016,France,Givry,Louis Latour,4.0,22.99,2016,1,0,0
Muschelkalk Rot 2017,Austria,Burgenland,Lichtenberger & González,3.8,13.8,2017,1,0,0
Gestad 2015,Germany,Baden,Ziereisen,4.1,22.91,2015,1,0,0
Crianza 2018,Spain,Rioja,Montebuena,3.5,5.99,2018,1,0,0
Nero d'Avola - Cabernet Sauvignon 2017,Italy,Terre Siciliane,Itinera Prima Classe,4.0,7.64,2017,1,0,0
Brunello di Montalcino 2015,Italy,Brunello di Montalcino,Poggio San Polo,4.2,40.94,2015,1,0,0
Bourgogne Pinot Noir 2018,France,Bourgogne,Louis Latour,3.6,12.57,2018,1,0,0
Vi de Villa Bellmunt Priorat Tinto 2015,Spain,Priorat,Mas d'en Gil,3.8,18.81,2015,1,0,0
San Domino 2018,Italy,Puglia,Montedidio,3.9,6.77,2018,1,0,0
Il Grigio Chianti Classico Riserva 2016,Italy,Chianti Classico,San Felice,3.9,14.52,2016,1,0,0
Saint-Georges-Saint-Émilion 2014,France,Saint-Georges-Saint-Émilion,Chateau Cap St George,3.8,19.5,2014,1,0,0
Côtes du Rhône Les Deux Albion 2015,France,Côtes-du-Rhône,Château de Saint Cosme,3.7,14.5,2015,1,0,0
Luce Brunello di Montalcino 2012,Italy,Brunello di Montalcino,Luce della Vite,4.4,92.0,2012,1,0,0
Barbazul Tinto 2017,Spain,Cádiz,Huerta de Albala,3.7,8.49,2017,1,0,0
Coto de Imaz Rioja Reserva 2015,Spain,Rioja,El Coto,3.8,9.9,2015,1,0,0
The Struie 2016,Australia,Barossa Valley,Torbreck,4.2,63.9,2016,1,0,0
Tributo Cabernet Sauvignon 2015,Chile,Colchagua Valley,Caliterra,3.7,9.64,2015,1,0,0
Moulis-en-Médoc 2016,France,Moulis-en-Médoc,Château Chasse-Spleen,3.9,34.85,2016,1,0,0
21 Gables Pinotage 2015,South Africa,Western Cape,Spier,4.2,25.1,2015,1,0,0
